dataset,week,day,text,raw_reading,cleaned_reading,file,peak_after,rms_after,clipped_samples,duration_sec,pipeline
kanji,第3週,6日目,完了,かんりょう,かんりょう,第3週6日目-完了.wav,24200,8095.43,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,完全（な）,かんぜん（な）,かんぜん な,第3週6日目-完全（な）.wav,24200,9114.70,0,0.958,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,了解,りょうかい,りょうかい,第3週6日目-了解.wav,24200,7958.16,0,0.837,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,終了,しゅうりょう,しゅうりょう,第3週6日目-終了.wav,24200,8065.35,0,0.865,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,登る,のぼる,のぼる,第3週6日目-登る.wav,24200,7401.46,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,登山,とざん,とざん,第3週6日目-登山.wav,24200,6179.03,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,登録,とうろく,とうろく,第3週6日目-登録.wav,24200,8223.77,0,0.859,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,記録,きろく,きろく,第3週6日目-記録.wav,24200,5959.73,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,録音,ろくおん,ろくおん,第3週6日目-録音.wav,24200,7562.93,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,6日目,録画,ろくが,ろくが,第3週6日目-録画.wav,24200,6867.90,0,0.753,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,育てる,そだてる,そだてる,第3週7日目-育てる.wav,24200,7111.84,0,0.859,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,育つ,そだつ,そだつ,第3週7日目-育つ.wav,24200,6158.03,0,0.865,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,教育,きょういく,きょういく,第3週7日目-教育.wav,24200,8556.69,0,0.859,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,種,たね,たね,第3週7日目-種.wav,24200,5274.80,0,0.645,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,種類,しゅるい,しゅるい,第3週7日目-種類.wav,23962,6604.75,0,0.754,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,分類,ぶんるい,ぶんるい,第3週7日目-分類.wav,24200,7828.36,0,0.758,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,人類,じんるい,じんるい,第3週7日目-人類.wav,24200,8444.72,0,0.755,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,教師,きょうし,きょうし,第3週7日目-教師.wav,24200,7586.50,0,0.760,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,医師,いし,いし,第3週7日目-医師.wav,24200,5208.62,0,0.668,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,看護師,かんごし,かんごし,第3週7日目-看護師.wav,24200,7485.05,0,0.982,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,妻,つま,つま,第3週7日目-妻.wav,24200,4394.86,0,0.656,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,夫妻,ふさい,ふさい,第3週7日目-夫妻.wav,24200,3715.83,0,0.694,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,馬,うま,うま,第3週7日目-馬.wav,24200,7507.64,0,0.549,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,乗馬,じょうば,じょうば,第3週7日目-乗馬.wav,24200,8072.48,0,0.758,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,石,いし,いし,第3週7日目-石.wav,24200,5208.62,0,0.668,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,石けん,せっけん,せっけん,第3週7日目-石けん.wav,24200,5489.74,0,0.887,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第3週,7日目,石油,せきゆ,せきゆ,第3週7日目-石油.wav,24200,5816.92,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,しょう油,しょうゆ,しょうゆ,第4週1日目-しょう油.wav,24200,7536.58,0,0.737,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,灯油,とうゆ,とうゆ,第4週1日目-灯油.wav,24200,9933.21,0,0.669,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,緑,みどり,みどり,第4週1日目-緑.wav,24200,6990.30,0,0.683,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,緑茶,りょくちゃ,りょくちゃ,第4週1日目-緑茶.wav,24200,6522.91,0,0.827,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,紅茶,こうちゃ,こうちゃ,第4週1日目-紅茶.wav,24200,7117.30,0,0.816,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,口紅,くちべに,くちべに,第4週1日目-口紅.wav,24200,5917.91,0,0.900,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,〜冊,〜さつ,〜さつ,第4週1日目-〜冊.wav,24200,4101.14,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,冊数,さっすう,さっすう,第4週1日目-冊数.wav,24200,5468.23,0,0.821,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,〜個,〜こ,〜こ,第4週1日目-〜個.wav,24200,5056.74,0,0.441,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,個数,こすう,こすう,第4週1日目-個数.wav,24200,4606.69,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,個人,こじん,こじん,第4週1日目-個人.wav,24200,6134.32,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,団体,だんたい,だんたい,第4週1日目-団体.wav,24200,6765.02,0,0.822,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,〜枚,〜まい,〜まい,第4週1日目-〜枚.wav,24200,5212.90,0,0.569,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,1日目,枚数,まいすう,まいすう,第4週1日目-枚数.wav,24200,6282.29,0,0.835,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,広告,こうこく,こうこく,第4週2日目-広告.wav,24200,7621.83,0,0.959,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,便利,べんり,べんり,第4週2日目-便利.wav,24200,9501.46,0,0.681,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,利用,りよう,りよう,第4週2日目-利用.wav,24200,7583.50,0,0.689,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,割る,わる,わる,第4週2日目-割る.wav,24200,5330.40,0,0.566,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,割れる,われる,われる,第4週2日目-割れる.wav,24200,6741.47,0,0.739,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,割合,わりあい,わりあい,第4週2日目-割合.wav,24200,7204.53,0,0.817,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,割引,わりびき,わりびき,第4週2日目-割引.wav,24200,6564.71,0,0.936,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,〜倍,〜ばい,〜ばい,第4週2日目-〜倍.wav,24200,4755.92,0,0.570,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,値段,ねだん,ねだん,第4週2日目-値段.wav,24200,6880.79,0,0.668,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,値上げ,ねあげ,ねあげ,第4週2日目-値上げ.wav,24200,7344.68,0,0.752,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,値下げ,ねさげ,ねさげ,第4週2日目-値下げ.wav,24200,6726.32,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,商品,しょうひん,しょうひん,第4週2日目-商品.wav,24200,8210.58,0,0.852,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,商店,しょうてん,しょうてん,第4週2日目-商店.wav,24200,7737.60,0,0.849,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,支店,してん,してん,第4週2日目-支店.wav,23956,3948.63,0,0.708,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,本店,ほんてん,ほんてん,第4週2日目-本店.wav,24200,6054.41,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,支社,ししゃ,ししゃ,第4週2日目-支社.wav,24200,4140.90,0,0.765,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,本社,ほんしゃ,ほんしゃ,第4週2日目-本社.wav,24200,5819.70,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,払う,はらう,はらう,第4週2日目-払う.wav,24200,6365.92,0,0.691,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,2日目,支払い,しはらい,しはらい,第4週2日目-支払い.wav,24200,6062.64,0,0.877,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,残す,のこす,のこす,第4週3日目-残す.wav,24200,5581.84,0,0.854,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,残る,のこる,のこる,第4週3日目-残る.wav,24200,6759.15,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,残り,のこり,のこり,第4週3日目-残り.wav,24200,5990.92,0,0.687,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,残業,ざんぎょう,ざんぎょう,第4週3日目-残業.wav,24200,8273.24,0,0.907,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,大型,おおがた,おおがた,第4週3日目-大型.wav,24200,8574.28,0,0.840,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,小型,こがた,こがた,第4週3日目-小型.wav,24200,6545.45,0,0.821,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,新型,しんがた,しんがた,第4週3日目-新型.wav,24200,7021.41,0,0.919,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,税金,ぜいきん,ぜいきん,第4週3日目-税金.wav,24200,8698.02,0,0.811,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,消費税,しょうひぜい,しょうひぜい,第4週3日目-消費税.wav,24200,8582.86,0,0.976,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,込む,こむ,こむ,第4週3日目-込む.wav,24200,5671.17,0,0.644,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,税込,ぜいこみ,ぜいこみ,第4週3日目-税込.wav,24200,8786.44,0,0.875,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,振り込む,ふりこむ,ふりこむ,第4週3日目-振り込む.wav,24200,6725.58,0,0.866,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,価格,かかく,かかく,第4週3日目-価格.wav,24200,4845.94,0,0.826,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,定価,ていか,ていか,第4週3日目-定価.wav,24200,7395.16,0,0.713,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,合格,ごうかく,ごうかく,第4週3日目-合格.wav,24200,6740.20,0,0.934,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,格安,かくやす,かくやす,第4週3日目-格安.wav,24200,5891.45,0,0.978,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,米,こめ,こめ,第4週3日目-米.wav,24200,5644.79,0,0.660,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,米国,べいこく,べいこく,第4週3日目-米国.wav,24200,7871.98,0,0.881,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,高級,こうきゅう,こうきゅう,第4週3日目-高級.wav,24200,7932.26,0,0.883,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,上級,じょうきゅう,じょうきゅう,第4週3日目-上級.wav,24200,8658.90,0,0.883,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,3日目,中級,ちゅうきゅう,ちゅうきゅう,第4週3日目-中級.wav,24200,7626.78,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,申し込む,もうしこむ,もうしこむ,第4週4日目-申し込む.wav,24200,8331.67,0,0.961,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,申込書,もうしこみしょ,もうしこみしょ,第4週4日目-申込書.wav,24200,8490.50,0,1.205,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,申告,しんこく,しんこく,第4週4日目-申告.wav,24200,5643.14,0,0.996,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,申請,しんせい,しんせい,第4週4日目-申請.wav,24200,5934.31,0,0.936,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,記入,きにゅう,きにゅう,第4週4日目-記入.wav,24200,8268.41,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,日記,にっき,にっき,第4週4日目-日記.wav,24200,5171.45,0,0.739,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,記事,きじ,きじ,第4週4日目-記事.wav,23041,4346.54,0,0.618,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,記号,きごう,きごう,第4週4日目-記号.wav,24200,6608.23,0,0.685,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,例,れい,れい,第4週4日目-例.wav,24200,6182.08,0,0.567,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,例えば,たとえば,たとえば,第4週4日目-例えば.wav,24200,6994.08,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,男性,だんせい,だんせい,第4週4日目-男性.wav,24200,7255.20,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,女性,じょせい,じょせい,第4週4日目-女性.wav,24200,5222.04,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,性別,せいべつ,せいべつ,第4週4日目-性別.wav,24200,8113.39,0,0.987,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,性格,せいかく,せいかく,第4週4日目-性格.wav,24200,7245.59,0,0.987,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,年齢,ねんれい,ねんれい,第4週4日目-年齢.wav,24200,9882.81,0,0.756,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,高齢,こうれい,こうれい,第4週4日目-高齢.wav,24200,9310.37,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,〜歳,〜さい,〜さい,第4週4日目-〜歳.wav,24200,3825.43,0,0.620,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,二十歳,はたち,はたち,第4週4日目-二十歳.wav,24200,5241.04,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,連休,れんきゅう,れんきゅう,第4週4日目-連休.wav,24200,8431.95,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,連れて行く,つれていく,つれていく,第4週4日目-連れて行く.wav,24200,8303.00,0,1.073,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,連れて来る,つれてくる,つれてくる,第4週4日目-連れて来る.wav,24200,7929.08,0,1.067,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,4日目,連絡,れんらく,れんらく,第4週4日目-連絡.wav,24200,8889.82,0,0.875,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,届く,とどく,とどく,第4週5日目-届く.wav,24200,6407.35,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,届ける,とどける,とどける,第4週5日目-届ける.wav,24200,6342.24,0,0.850,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,自宅,じたく,じたく,第4週5日目-自宅.wav,24200,5462.86,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,お宅,おたく,おたく,第4週5日目-お宅.wav,24200,5839.33,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,宅配,たくはい,たくはい,第4週5日目-宅配.wav,24200,5101.76,0,0.827,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,配る,くばる,くばる,第4週5日目-配る.wav,24200,5913.72,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,配達,はいたつ,はいたつ,第4週5日目-配達.wav,24200,6464.71,0,0.956,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,配送料,はいそうりょう,はいそうりょう,第4週5日目-配送料.wav,24200,10010.09,0,1.066,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,心配,しんぱい,しんぱい,第4週5日目-心配.wav,24200,5537.38,0,0.906,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,荷物,にもつ,にもつ,第4週5日目-荷物.wav,24200,6763.37,0,0.818,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,手荷物,てにもつ,てにもつ,第4週5日目-手荷物.wav,24200,7413.98,0,0.959,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,入荷,にゅうか,にゅうか,第4週5日目-入荷.wav,24200,7756.38,0,0.821,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,出荷,しゅっか,しゅっか,第4週5日目-出荷.wav,24200,3160.47,0,0.821,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,希望,きぼう,きぼう,第4週5日目-希望.wav,24200,6306.45,0,0.685,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,望む,のぞむ,のぞむ,第4週5日目-望む.wav,24200,7190.33,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,失望,しつぼう,しつぼう,第4週5日目-失望.wav,24200,5102.56,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,交換,こうかん,こうかん,第4週5日目-交換.wav,24200,6712.32,0,0.854,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,乗り換え,のりかえ,のりかえ,第4週5日目-乗り換え.wav,24200,6525.56,0,0.829,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,代金引換,だいきんひきかえ,だいきんひきかえ,第4週5日目-代金引換.wav,24200,8203.94,0,1.349,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,代引き,だいびき,だいびき,第4週5日目-代引き.wav,24200,7569.58,0,0.935,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,金額,きんがく,きんがく,第4週5日目-金額.wav,24200,7146.65,0,0.951,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,5日目,半額,はんがく,はんがく,第4週5日目-半額.wav,24200,7025.67,0,0.879,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,不在,ふざい,ふざい,第4週6日目-不在.wav,24200,5370.16,0,0.693,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,現在,げんざい,げんざい,第4週6日目-現在.wav,24200,8385.16,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,取る,とる,とる,第4週6日目-取る.wav,24200,4979.93,0,0.571,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,受け取る,うけとる,うけとる,第4週6日目-受け取る.wav,24200,7330.65,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,受取人,うけとりにん,うけとりにん,第4週6日目-受取人.wav,24200,9001.40,0,1.089,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,預ける,あずける,あずける,第4週6日目-預ける.wav,24200,5685.31,0,0.881,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,預金,よきん,よきん,第4週6日目-預金.wav,24200,6373.67,0,0.760,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,参る,まいる,まいる,第4週6日目-参る.wav,24200,7223.62,0,0.675,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,参加,さんか,さんか,第4週6日目-参加.wav,24200,6307.17,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,参考書,さんこうしょ,さんこうしょ,第4週6日目-参考書.wav,24200,8326.39,0,1.119,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,速達,そくたつ,そくたつ,第4週6日目-速達.wav,24200,4877.38,0,0.987,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,上達,じょうたつ,じょうたつ,第4週6日目-上達.wav,24200,8527.54,0,0.989,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,友達,ともだち,ともだち,第4週6日目-友達.wav,24200,7170.43,0,0.958,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,衣類,いるい,いるい,第4週6日目-衣類.wav,24200,7836.72,0,0.643,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,衣服,いふく,いふく,第4週6日目-衣服.wav,24200,5148.42,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,通勤,つうきん,つうきん,第4週6日目-通勤.wav,24200,6768.03,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,勤める,つとめる,つとめる,第4週6日目-勤める.wav,24200,6145.59,0,0.856,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,帯,おび,おび,第4週6日目-帯.wav,24200,7404.53,0,0.568,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,携帯電話,けいたいでんわ,けいたいでんわ,第4週6日目-携帯電話.wav,24200,10530.27,0,1.140,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,6日目,時間帯,じかんたい,じかんたい,第4週6日目-時間帯.wav,24200,6967.00,0,0.984,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,戸,こ,こ,第4週7日目-戸.wav,24200,5056.74,0,0.441,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,戸棚,とだな,とだな,第4週7日目-戸棚.wav,24200,6293.64,0,0.727,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,雨戸,あまど,あまど,第4週7日目-雨戸.wav,24200,6579.62,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,湖,みずうみ,みずうみ,第4週7日目-湖.wav,24200,8732.20,0,0.823,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,びわ湖,びわこ,びわこ,第4週7日目-びわ湖.wav,24200,7161.91,0,0.762,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,船,ふね,ふね,第4週7日目-船.wav,24200,5876.95,0,0.595,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,船便,ふなびん,ふなびん,第4週7日目-船便.wav,24200,7939.71,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,船長,せんちょう,せんちょう,第4週7日目-船長.wav,24200,7204.51,0,0.929,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,風船,ふうせん,ふうせん,第4週7日目-風船.wav,24200,7783.74,0,0.842,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,角,かど,かど,第4週7日目-角.wav,24200,4704.69,0,0.644,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,角度,かくど,かくど,第4週7日目-角度.wav,24200,5431.15,0,0.737,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,三角形,さんかくけい,さんかくけい,第4週7日目-三角形.wav,24200,6914.84,0,1.139,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,四角い,しかくい,しかくい,第4週7日目-四角い.wav,24200,4388.20,0,0.864,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,夫,おっと,おっと,第4週7日目-夫.wav,24200,6125.51,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,夫妻,ふさい,ふさい,第4週7日目-夫妻.wav,24200,3715.83,0,0.694,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,夫婦,ふうふ,ふうふ,第4週7日目-夫婦.wav,24200,6284.15,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,細い,ほそい,ほそい,第4週7日目-細い.wav,24200,5337.01,0,0.740,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,細かい,こまかい,こまかい,第4週7日目-細かい.wav,24200,7385.53,0,0.878,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,苦しい,くるしい,くるしい,第4週7日目-苦しい.wav,24200,5799.05,0,0.881,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,苦い,にがい,にがい,第4週7日目-苦い.wav,24200,7285.53,0,0.681,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,苦労,くろう,くろう,第4週7日目-苦労.wav,24200,6474.07,0,0.703,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第4週,7日目,苦手,にがて,にがて,第4週7日目-苦手.wav,24200,7318.40,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第5週,1日目,お礼,おれい,おれい,第5週1日目-お礼.wav,24200,9244.37,0,0.659,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第5週,1日目,伺う,うかがう,うかがう,第5週1日目-伺う.wav,24200,7291.66,0,0.822,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第5週,1日目,遅い,おそい,おそい,第5週1日目-遅い.wav,24200,6738.54,0,0.688,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第5週,1日目,遅れる,おくれる,おくれる,第5週1日目-遅れる.wav,24200,7358.67,0,0.811,ffmpeg: gain + limiter + loudnorm + resample to 48k
kanji,第5週,1日目,遅刻,ちこく,ちこく,第5週1日目-遅刻.wav,24200,4312.56,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
