dataset,week,day,text,raw_reading,cleaned_reading,file,peak_after,rms_after,clipped_samples,duration_sec,pipeline
senmon,,,防犯防災,ぼうはんぼうさい,ぼうはんぼうさい,6-防犯防災.wav,24200,10557.23,0,1.274,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,保つ,たもつ,たもつ,6-保つ.wav,24200,6709.36,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,不審者,ふしんしゃ,ふしんしゃ,6-不審者.wav,24200,5341.42,0,0.953,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,異常,いじょう,いじょう,6-異常.wav,24200,7002.89,0,0.737,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,巡回,じゅんかい,じゅんかい,6-巡回.wav,24200,6431.95,0,0.847,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設置,せっち,せっち,6-設置.wav,24200,5238.11,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,監視,かんし,かんし,6-監視.wav,24200,6156.35,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,被害,ひがい,ひがい,6-被害.wav,24200,5641.21,0,0.688,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,消防計画,しょうぼうけいかく,しょうぼうけいかく,6-消防計画.wav,24200,10405.14,0,1.405,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,日ごろ,ひごろ,ひごろ,6-日ごろ.wav,24200,6866.67,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,点検,てんけん,てんけん,6-点検.wav,24200,6841.38,0,0.831,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,蛇口,じゃぐち,じゃぐち,7-蛇口.wav,24200,6189.42,0,0.861,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,貯める,ためる,ためる,7-貯める.wav,24200,6854.84,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,消毒,しょうどく,しょうどく,7-消毒.wav,24200,7529.70,0,0.948,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,定期的な,ていきてきな,ていきてきな,7-定期的な.wav,24200,7868.73,0,1.025,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,二酸化炭素,にさんかたんそ,にさんかたんそ,7-二酸化炭素.wav,24200,7478.00,0,1.261,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,一酸化単炭,いっさんかたんそ,いっさんかたんそ,7-一酸化単炭.wav,24200,7361.71,0,1.397,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,温度,おんど,おんど,7-温度.wav,24200,7843.74,0,0.662,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,湿度,しつど,しつど,7-湿度.wav,24200,2988.79,0,0.750,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,基準値,きじゅんち,きじゅんち,7-基準値.wav,24200,6898.19,0,0.978,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,罠,わな,わな,7-罠.wav,24200,6080.66,0,0.598,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,仕掛け,しかけ,しかけ,7-仕掛け.wav,24200,4331.79,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,害虫,がいちゅう,がいちゅう,7-害虫.wav,24200,7388.31,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,調査,ちょうさ,ちょうさ,7-調査.wav,24200,5982.81,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,廊下,ろうか,ろうか,7-廊下.wav,24200,7776.71,0,0.709,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,義務室,ぎむしつ,ぎむしつ,7-義務室.wav,24200,6275.35,0,0.978,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,玄関付近,げんかんふきん,げんかんふきん,7-玄関付近.wav,24200,8799.22,0,1.157,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,清掃用機械,せいそうようきかい,せいそうようきかい,7-清掃用機械.wav,24200,10636.65,0,1.515,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,常に,つねに,つねに,7-常に.wav,24200,5842.35,0,0.816,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設備機器,せつびき,せつびき,8-設備機器.wav,24200,6066.65,0,0.982,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,正常,せいじょう,せいじょう,8-正常.wav,24200,8860.99,0,0.887,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,整備,せいび,せいび,8-整備.wav,24200,7605.79,0,0.788,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,保全,ほぜん,ほぜん,8-保全.wav,24200,5766.82,0,0.739,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,記録,きろく,きろく,8-記録.wav,24200,5959.73,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,機器全体,ききぜんたい,ききぜんたい,8-機器全体.wav,24200,6335.60,0,1.064,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,幅広い,はばひろい,はばひろい,8-幅広い.wav,24200,8235.89,0,0.983,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,知識,ちしき,ちしき,8-知識.wav,17130,2748.66,0,0.836,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,専門技術,せんもんぎじゅつ,せんもんぎじゅつ,8-専門技術.wav,24200,9469.10,0,1.313,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,資格者,しかくしゃ,しかくしゃ,8-資格者.wav,24200,4018.74,0,0.977,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給茶業務,きゅうちゃぎょうむ,きゅうちゃぎょうむ,8-給茶業務.wav,24200,9498.14,0,1.155,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,総合受付,そうごううけつけ,そうごううけつけ,8-総合受付.wav,24200,10633.66,0,1.417,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,ちゅしゃ管理業務,ちゅしゃかんりぎょうむ,ちゅしゃかんりぎょうむ,8-ちゅしゃ管理業務.wav,24200,9013.07,0,1.477,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,天井,てんじょう,てんじょう,24-天井.wav,24200,8994.06,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,居室,きょしつ,きょしつ,24-居室.wav,24100,4017.27,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,仕上材,しあげざい,しあげざい,24-仕上材.wav,24200,8179.38,0,1.000,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,反響,はんきょう,はんきょう,24-反響.wav,24200,6641.41,0,0.856,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,岩綿,がんめん,がんめん,24-岩綿.wav,24200,7845.92,0,0.830,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,吸音板,きゅうおんばん,きゅうおんばん,24-吸音板.wav,24200,10315.93,0,1.027,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,用途,ようと,ようと,24-用途.wav,24200,6847.98,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,石膏,せっこう,せっこう,24-石膏.wav,24200,6200.33,0,0.884,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,石綿,せきめん,せきめん,24-石綿.wav,24200,6293.58,0,0.866,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,クロス貼り,くろすばり,くろすばり,24-クロス貼り.wav,24200,7487.49,0,1.046,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,塗装,とそう,とそう,24-塗装.wav,24200,6016.06,0,0.737,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,施します,ほどこします,ほどこします,24-施します.wav,24200,7612.74,0,1.269,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,配線,はいせん,はいせん,24-配線.wav,24200,7105.54,0,0.833,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給排気用のダクター,きゅうはいきようのだくたー,きゅうはいきようのだくたー,24-給排気用のダクター.wav,24200,11086.59,0,1.804,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水管,すいかん,すいかん,24-水管.wav,24200,5990.56,0,0.863,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,損傷,そんしょう,そんしょう,24-損傷.wav,24200,7169.14,0,0.936,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,たわみ,たわみ,たわみ,24-たわみ.wav,24200,6810.56,0,0.753,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,そり,そり,そり,24-そり.wav,24200,5376.40,0,0.584,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,しみ跡,しみあと,しみあと,24-しみ跡.wav,24200,8003.27,0,0.946,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,汚損,おそん,おそん,24-汚損.wav,24200,6421.37,0,0.697,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,色むら,いろむら,いろむら,24-色むら.wav,24200,8794.10,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,金属板,きんぞくばん,きんぞくばん,24-金属板.wav,24200,7804.38,0,1.089,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,腐食,ふしょく,ふしょく,24-腐食.wav,22241,3909.35,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,変形,へんけい,へんけい,24-変形.wav,24200,6537.51,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,破損,はそん,はそん,24-破損.wav,24200,6894.27,0,0.760,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,目視,もくし,もくし,24-目視.wav,24200,4747.41,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,触診,しょくしん,しょくしん,24-触診.wav,24200,4942.71,0,0.945,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,周期,しゅうき,しゅうき,24-周期.wav,24200,7603.65,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,劣化,れっか,れっか,24-劣化.wav,24200,6263.92,0,0.756,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,野縁,のぶち,のぶち,24-野縁.wav,24200,5904.47,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,修繕,しゅうぜん,しゅうぜん,24-修繕.wav,24200,8252.20,0,0.845,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,法令,ほうれい,ほうれい,24-法令.wav,24200,8097.68,0,0.759,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,某会性能,ぼうかいせいのう,ぼうかいせいのう,24-某会性能.wav,24200,10551.84,0,1.353,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,張り替え,はりかえ,はりかえ,24-張り替え.wav,24200,6394.08,0,0.833,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,内壁,ないへき,ないへき,26-内壁.wav,24200,7322.58,0,0.912,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,壁仕上げ材,かべしあげざい,かべしあげざい,26-壁仕上げ材.wav,24200,8966.50,0,1.280,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,胴縁,どうぶち,どうぶち,26-胴縁.wav,24200,8303.98,0,0.927,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,下地組,したじぐみ,したじぐみ,26-下地組.wav,24200,7651.27,0,1.027,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,留め付ける,とめつける,とめつける,26-留め付ける.wav,24200,7065.21,0,1.067,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,接触,せっしょく,せっしょく,26-接触.wav,24200,6032.25,0,0.945,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,自動ドア,じどうドア,じどうドア,32-自動ドア.wav,24200,9072.65,0,0.983,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,制御基板,せいぎょきばん,せいぎょきばん,32-制御基板.wav,24200,9720.26,0,1.155,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,起動装置,きどうそうち,きどうそうち,32-起動装置.wav,24200,8773.58,0,1.174,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,合図,あいず,あいず,32-合図.wav,24083,5470.35,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,役割,やくわり,やくわり,32-役割.wav,24200,7094.43,0,0.869,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,感知,かんち,かんち,32-感知.wav,24200,6691.75,0,0.831,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,停止,ていし,ていし,32-停止.wav,24200,6542.39,0,0.768,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,未然,みぜん,みぜん,32-未然.wav,24200,6387.13,0,0.745,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,果たす,はたす,はたす,32-果たす.wav,24200,4532.58,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,無目式,むもくしき,むもくしき,32-無目式.wav,24200,7470.23,0,0.944,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,上部,じょうぶ,じょうぶ,32-上部.wav,24200,7217.06,0,0.747,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設置する,せっちする,せっちする,32-設置する.wav,24200,5219.21,0,1.075,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,使用,しよう,しよう,32-使用.wav,24200,5600.19,0,0.740,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,商業施設,しょうぎょうしせつ,しょうぎょうしせつ,32-商業施設.wav,24200,9380.68,0,1.518,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,人感センサー,じんかんセンサー,じんかんセンサー,32-人感センサー.wav,24200,8642.31,0,1.394,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,赤外線式,せきがいせんしき,せきがいせんしき,32-赤外線式.wav,24200,8244.60,0,1.415,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電波式,でんぱしき,でんぱしき,32-電波式.wav,24200,7972.64,0,1.080,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,反応,はんのう,はんのう,32-反応.wav,24200,7428.84,0,0.794,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,触れる,ふれる,ふれる,32-触れる.wav,24200,6257.45,0,0.738,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,メリット,メリット,メリット,32-メリット.wav,24200,7319.05,0,0.831,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,デメリット,デメリット,デメリット,32-デメリット.wav,24200,8884.05,0,0.984,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,屋外,おくがい,おくがい,32-屋外.wav,24200,6444.58,0,0.790,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,誤作動,ごさどう,ごさどう,32-誤作動.wav,24200,6755.84,0,0.871,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,振動,しんどう,しんどう,32-振動.wav,24200,7405.63,0,0.871,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,面する,めんする,めんする,32-面する.wav,24200,7511.81,0,0.826,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,区別,くべつ,くべつ,32-区別.wav,24096,5260.65,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,旗,はた,はた,32-旗.wav,24200,3997.86,0,0.646,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,貼り付ける,はりつける,はりつける,32-貼り付ける.wav,24200,6342.81,0,0.978,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,限る,かぎる,かぎる,32-限る.wav,24200,5627.07,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,飲食店,いんしょくてん,いんしょくてん,32-飲食店.wav,24200,7769.42,0,1.069,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,適する,てきする,てきする,32-適する.wav,24200,4878.22,0,0.871,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,感染症対策,かんせんしょうたいさく,かんせんしょうたいさく,32-感染症対策.wav,24200,10095.18,0,1.795,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,手かざし,てかざし,てかざし,32-手かざし.wav,24200,6243.04,0,0.978,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,非接触,ひせっしょく,ひせっしょく,32-非接触.wav,24200,5349.79,0,1.079,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,感染症,かんせんしょう,かんせんしょう,32-感染症.wav,24200,7829.06,0,1.163,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,防疫,ぼうえき,ぼうえき,32-防疫.wav,24200,9092.32,0,0.856,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,有効,ゆうこう,ゆうこう,32-有効.wav,24200,8470.35,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,無線式,むせんしき,むせんしき,32-無線式.wav,24200,6024.89,0,1.073,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,有線式,ゆうせんしき,ゆうせんしき,32-有線式.wav,24200,7797.55,0,1.153,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,幅,はば,はば,32-幅.wav,24200,4673.13,0,0.611,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,柱,はしら,はしら,32-柱.wav,24200,4782.32,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,反射,はんしゃ,はんしゃ,32-反射.wav,24200,6299.15,0,0.815,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,物体,ぶったい,ぶったい,32-物体.wav,24200,5713.92,0,0.754,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,近づける,ちかづける,ちかづける,32-近づける.wav,24200,5679.33,0,1.025,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,重量,じゅうりょう,じゅうりょう,34-重量.wav,24200,8315.61,0,0.829,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,軽量,けいりょう,けいりょう,34-軽量.wav,24200,8974.48,0,0.819,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,通常,つうじょう,つうじょう,34-通常.wav,24200,7575.76,0,0.887,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電動式,でんどうしき,でんどうしき,34-電動式.wav,24200,9394.89,0,1.161,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,防火,ぼうか,ぼうか,34-防火.wav,24200,7569.64,0,0.707,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,防煙区画,ぼうえんくかく,ぼうえんくかく,34-防煙区画.wav,24200,9938.11,0,1.201,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設ける,もうける,もうける,34-設ける.wav,24200,7175.20,0,0.854,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,手動式,しゅどうしき,しゅどうしき,34-手動式.wav,24200,8402.14,0,1.155,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,自動閉鎖型,じどうへいさがた,じどうへいさがた,34-自動閉鎖型.wav,24200,9437.68,0,1.428,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,大空間,だいくうかん,だいくうかん,34-大空間.wav,24200,9573.70,0,1.042,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,分割区画,ぶんかつくかく,ぶんかつくかく,34-分割区画.wav,24200,7290.40,0,1.270,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,防煙,ぼうえん,ぼうえん,34-防煙.wav,24200,10375.78,0,0.762,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,周り,まわり,まわり,34-周り.wav,24200,6418.46,0,0.740,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,火災,かさい,かさい,34-火災.wav,24200,4486.87,0,0.759,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,降下,こうか,こうか,34-降下.wav,24200,6747.57,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,点検,てんけん,てんけん,34-点検.wav,24200,6841.38,0,0.831,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,保守,ほしゅ,ほしゅ,34-保守.wav,24200,3459.48,0,0.676,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電動,でんどう,でんどう,34-電動.wav,24200,9722.59,0,0.832,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,専門業者,せんもんぎょうしゃ,せんもんぎょうしゃ,34-専門業者.wav,24200,10160.47,0,1.319,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,定期的な,ていきてきな,ていきてきな,34-定期的な.wav,24200,7868.73,0,1.025,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,契約,けいやく,けいやく,34-契約.wav,24200,8495.29,0,0.889,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,点検周期,てんけんしゅうき,てんけんしゅうき,34-点検周期.wav,24200,9673.55,0,1.200,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,劣化,れっか,れっか,34-劣化.wav,24200,6263.92,0,0.756,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,対応,たいおう,たいおう,34-対応.wav,24200,8524.93,0,0.786,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,不具合,ふぐあい,ふぐあい,34-不具合.wav,24200,8198.30,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,発生,はっせい,はっせい,34-発生.wav,24200,5448.04,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,巻きぐせ,まきぐせ,まきぐせ,34-巻きぐせ.wav,24200,6229.32,0,0.951,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,下端,かたん,かたん,34-下端.wav,24200,5043.60,0,0.735,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,回上下,かいじょうげ,かいじょうげ,34-回上下.wav,24200,8864.91,0,1.026,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,以外,いがい,いがい,34-以外.wav,24200,6366.59,0,0.667,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,依頼,いらい,いらい,34-依頼.wav,24144,6283.72,0,0.667,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水道水,すいどうすい,すいどうすい,51-水道水.wav,24200,8351.01,0,1.075,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水道排水管,すいどうはいすいかん,すいどうはいすいかん,51-水道排水管.wav,24200,9416.46,0,1.616,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,分岐,ぶんき,ぶんき,51-分岐.wav,24200,6748.61,0,0.751,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水管,きゅうすいかん,きゅうすいかん,51-給水管.wav,24200,7862.38,0,1.069,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,直結水方式,ちょっけつみずほうしき,ちょっけつみずほうしき,51-直結水方式.wav,24200,8040.63,0,1.797,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,貯水槽水道方式,ちょすいそうすいどうほうしき,ちょすいそうすいどうほうしき,51-貯水槽水道方式.wav,24200,9500.54,0,2.033,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,肝要,かんよう,かんよう,51-肝要.wav,24200,8269.90,0,0.863,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水装置,きゅうすいそうち,きゅうすいそうち,51-給水装置.wav,24200,8198.48,0,1.249,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,基準,きじゅん,きじゅん,51-基準.wav,24200,6737.53,0,0.757,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,汚染防止,おせんしょう,おせんしょう,51-汚染防止.wav,24200,7605.09,0,1.006,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,浸出基準,しんしゅつきじゅん,しんしゅつきじゅん,51-浸出基準.wav,24200,6289.63,0,1.305,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,破壊防止,はかいぼうし,はかいぼうし,51-破壊防止.wav,24200,9050.20,0,1.154,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水撃,すいげき,すいげき,51-水撃.wav,24200,6893.06,0,0.929,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,耐えうり,たえうり,たえうり,51-耐えうり.wav,24200,7240.69,0,0.792,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,浸食防止,しんしょくぼうし,しんしょくぼうし,51-浸食防止.wav,24200,8049.90,0,1.419,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,酸,さん,さん,51-酸.wav,24200,4058.08,0,0.639,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,耐食性,たいしょくせい,たいしょくせい,51-耐食性.wav,24200,8271.94,0,1.200,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,逆流防止,ぎゃくりゅうぼうし,ぎゃくりゅうぼうし,51-逆流防止.wav,24200,10059.90,0,1.250,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,凍結防止,とうけつぼうし,とうけつぼうし,51-凍結防止.wav,24200,9078.21,0,1.264,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,耐寒性能,たいかんせいのう,たいかんせいのう,51-耐寒性能.wav,24200,10605.08,0,1.316,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,工業用水,こうぎょうようすい,こうぎょうようすい,51-工業用水.wav,24200,10952.00,0,1.409,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,クロスコネクション防止,クロスコネクションぼうし,クロスコネクションぼうし,51-クロスコネクション防止.wav,24200,9521.82,0,1.855,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,地下水直接連結,ちかすいちょくせつれんけつ,ちかすいちょくせつれんけつ,51-地下水直接連結.wav,24200,7824.89,0,2.102,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,受水槽,じゅすいそう,じゅすいそう,53-受水槽.wav,24200,7571.08,0,0.990,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,照合住宅,しょうごうじゅうたく,しょうごうじゅうたく,53-照合住宅.wav,24200,10360.21,0,1.466,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,有効容量,ゆうこうようりょう,ゆうこうようりょう,53-有効容量.wav,24200,11620.91,0,1.247,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,簡易専用水道,かにせんようすいどう,かにせんようすいどう,53-簡易専用水道.wav,24200,10293.48,0,1.579,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,衛生的,えいせいてき,えいせいてき,53-衛生的.wav,24200,10279.27,0,1.076,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設置者,せっちしゃ,せっちしゃ,53-設置者.wav,24200,5210.15,0,0.979,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,義務,ぎむ,ぎむ,53-義務.wav,24200,6288.00,0,0.648,ffmpeg: gain + limiter + loudnorm + resample to 48k
